ref_area,indicator,source,sex,time,obs_value,obs_status,note_indicator,note_source
BDI,SDG_0861_SEX_RT,BB:7040,SEX_T,2006,11.3,,,R1:3513
BDI,SDG_0861_SEX_RT,BB:7040,SEX_M,2006,10.61,,,R1:3513
BDI,SDG_0861_SEX_RT,BB:7040,SEX_F,2006,11.87,,,R1:3513
BEL,SDG_0861_SEX_RT,BA:2257,SEX_T,2022,6.56,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_M,2022,7.54,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_F,2022,5.54,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_T,2021,7.42,B,I11:264,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_M,2021,8.2,B,I11:264,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_F,2021,6.6,B,I11:264,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_T,2020,9.21,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_M,2020,9.77,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_F,2020,8.63,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_T,2019,9.25,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_M,2019,10.08,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_F,2019,8.4,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_T,2018,9.15,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_M,2018,9.36,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_F,2018,8.94,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_T,2017,9.32,B,I11:264,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_M,2017,9.97,B,I11:264,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_F,2017,8.66,B,I11:264,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_T,2016,9.89,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_M,2016,10.05,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_F,2016,9.71,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_T,2015,12.18,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_M,2015,12.54,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_F,2015,11.82,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_T,2014,12.05,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_M,2014,12.58,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_F,2014,11.49,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_T,2013,12.68,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_M,2013,13.24,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_F,2013,12.1,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_T,2012,12.35,B,I11:264,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_M,2012,12.5,B,I11:264,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_F,2012,12.18,B,I11:264,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_T,2011,11.81,B,I11:264,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_M,2011,11.61,B,I11:264,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_F,2011,12.03,B,I11:264,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_T,2010,10.86,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_M,2010,10.79,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_F,2010,10.95,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_T,2009,11.08,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_M,2009,10.49,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_F,2009,11.68,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_T,2008,10.14,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_M,2008,9.19,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_F,2008,11.1,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_T,2007,11.16,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_M,2007,10.19,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_F,2007,12.15,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_T,2006,11.24,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_M,2006,10.16,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_F,2006,12.34,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_T,2005,13.02,B,I11:264,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_M,2005,12.49,B,I11:264,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_F,2005,13.56,B,I11:264,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_T,2004,8.55,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_M,2004,8.28,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_F,2004,8.82,,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_T,2003,,U,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_M,2003,,U,,R1:2384_T3:2479
BEL,SDG_0861_SEX_RT,BA:2257,SEX_F,2003,,U,,R1:2384_T3:2479
BEN,SDG_0861_SEX_RT,BB:426,SEX_T,2018,35.1,,,R1:3513
BEN,SDG_0861_SEX_RT,BB:426,SEX_M,2018,28.96,,,R1:3513
BEN,SDG_0861_SEX_RT,BB:426,SEX_F,2018,40.68,,,R1:3513
BEN,SDG_0861_SEX_RT,BB:426,SEX_T,2011,17.23,,,R1:3513
BEN,SDG_0861_SEX_RT,BB:426,SEX_M,2011,10.89,,,R1:3513
BEN,SDG_0861_SEX_RT,BB:426,SEX_F,2011,23.18,,,R1:3513
BFA,SDG_0861_SEX_RT,BA:15678,SEX_T,2018,41,,,R1:3513
BFA,SDG_0861_SEX_RT,BA:15678,SEX_M,2018,30.45,,,R1:3513
BFA,SDG_0861_SEX_RT,BA:15678,SEX_F,2018,49.1,,,R1:3513
BGD,SDG_0861_SEX_RT,BA:673,SEX_T,2017,27.39,,,R1:3513
BGD,SDG_0861_SEX_RT,BA:673,SEX_M,2017,9.81,,,R1:3513
BGD,SDG_0861_SEX_RT,BA:673,SEX_F,2017,44.55,,,R1:3513
BGD,SDG_0861_SEX_RT,BA:673,SEX_T,2016,28.88,,,S5:38_T3:2479
BGD,SDG_0861_SEX_RT,BA:673,SEX_M,2016,9.97,,,S5:38_T3:2479
BGD,SDG_0861_SEX_RT,BA:673,SEX_F,2016,46.99,,,S5:38_T3:2479
BGD,SDG_0861_SEX_RT,BA:673,SEX_T,2013,32.04,B,I11:264,R1:3513
BGD,SDG_0861_SEX_RT,BA:673,SEX_M,2013,21.14,B,I11:264,R1:3513
BGD,SDG_0861_SEX_RT,BA:673,SEX_F,2013,42.09,B,I11:264,R1:3513
BGD,SDG_0861_SEX_RT,BA:673,SEX_T,2010,30.06,B,I11:264,R1:3513
BGD,SDG_0861_SEX_RT,BA:673,SEX_M,2010,14.5,B,I11:264,R1:3513
BGD,SDG_0861_SEX_RT,BA:673,SEX_F,2010,44.91,B,I11:264,R1:3513
BGD,SDG_0861_SEX_RT,BA:673,SEX_T,2006,32.26,B,I11:264,R1:3513
BGD,SDG_0861_SEX_RT,BA:673,SEX_M,2006,7.29,B,I11:264,R1:3513
BGD,SDG_0861_SEX_RT,BA:673,SEX_F,2006,58.93,B,I11:264,R1:3513
BGD,SDG_0861_SEX_RT,BA:673,SEX_T,2005,30.99,,,
BGD,SDG_0861_SEX_RT,BA:673,SEX_M,2005,6.71,,,
BGD,SDG_0861_SEX_RT,BA:673,SEX_F,2005,56.92,,,
BGR,SDG_0861_SEX_RT,BA:2258,SEX_T,2022,12.54,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_M,2022,11.71,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_F,2022,13.42,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_T,2021,14.02,B,I11:264,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_M,2021,12.73,B,I11:264,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_F,2021,15.38,B,I11:264,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_T,2020,14.44,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_M,2020,13.72,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_F,2020,15.21,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_T,2019,13.72,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_M,2019,12.72,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_F,2019,14.76,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_T,2018,15.04,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_M,2018,13.35,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_F,2018,16.83,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_T,2017,15.31,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_M,2017,13.56,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_F,2017,17.16,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_T,2016,18.2,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_M,2016,17.07,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_F,2016,19.4,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_T,2015,19.28,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_M,2015,18.62,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_F,2015,19.98,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_T,2014,20.24,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_M,2014,19.19,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_F,2014,21.35,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_T,2013,21.6,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_M,2013,22.07,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_F,2013,21.1,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_T,2012,21.53,B,I11:264,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_M,2012,21.57,B,I11:264,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_F,2012,21.49,B,I11:264,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_T,2011,21.81,B,I11:264,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_M,2011,21.76,B,I11:264,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_F,2011,21.87,B,I11:264,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_T,2010,21.03,B,I11:264,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_M,2010,20.29,B,I11:264,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_F,2010,21.81,B,I11:264,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_T,2009,19.45,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_M,2009,18.1,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_F,2009,20.88,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_T,2008,17.4,B,I11:264,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_M,2008,15.57,B,I11:264,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_F,2008,19.32,B,I11:264,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_T,2007,19.14,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_M,2007,17.71,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_F,2007,20.62,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_T,2006,22.24,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_M,2006,19.89,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_F,2006,24.66,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_T,2005,25.05,B,I11:264,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_M,2005,23.66,B,I11:264,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_F,2005,26.48,B,I11:264,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_T,2004,24.37,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_M,2004,22.9,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_F,2004,25.87,,,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_T,2003,28.29,B,I11:264,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_M,2003,27.52,B,I11:264,R1:2384_T3:2479
BGR,SDG_0861_SEX_RT,BA:2258,SEX_F,2003,29.07,B,I11:264,R1:2384_T3:2479
BIH,SDG_0861_SEX_RT,BA:493,SEX_T,2022,17.62,B,I11:264,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_M,2022,17.19,B,I11:264,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_F,2022,18.08,B,I11:264,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_T,2021,19.3,B,I11:264,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_M,2021,18.77,B,I11:264,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_F,2021,19.87,B,I11:264,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_T,2020,21.81,B,I11:264,R1:3513_S14:4077
BIH,SDG_0861_SEX_RT,BA:493,SEX_M,2020,20.41,B,I11:264,R1:3513_S14:4077
BIH,SDG_0861_SEX_RT,BA:493,SEX_F,2020,23.27,B,I11:264,R1:3513_S14:4077
BIH,SDG_0861_SEX_RT,BA:493,SEX_T,2019,22.6,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_M,2019,22.5,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_F,2019,22.72,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_T,2018,22.61,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_M,2018,23.01,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_F,2018,22.15,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_T,2017,25.51,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_M,2017,25.86,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_F,2017,25.08,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_T,2016,27.09,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_M,2016,28.6,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_F,2016,25.38,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_T,2015,28.35,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_M,2015,29.94,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_F,2015,26.54,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_T,2014,27.1,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_M,2014,29.05,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_F,2014,24.92,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_T,2013,26.63,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_M,2013,28.23,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_F,2013,24.87,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_T,2012,28.92,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_M,2012,31.19,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_F,2012,26.63,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_T,2011,28.3,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_M,2011,29.79,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_F,2011,26.69,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_T,2010,28.73,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_M,2010,28.85,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_F,2010,28.6,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_T,2009,26.63,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_M,2009,26.84,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_F,2009,26.4,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_T,2008,27.37,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_M,2008,26.16,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_F,2008,28.73,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_T,2007,32.36,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_M,2007,32.24,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_F,2007,32.48,,,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_T,2006,35.49,B,I11:264,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_M,2006,34.74,B,I11:264,R1:3513
BIH,SDG_0861_SEX_RT,BA:493,SEX_F,2006,36.27,B,I11:264,R1:3513
BIH,SDG_0861_SEX_RT,BB:15892,SEX_T,2001,32.45,,,R1:3513
BIH,SDG_0861_SEX_RT,BB:15892,SEX_M,2001,30.43,,,R1:3513
BIH,SDG_0861_SEX_RT,BB:15892,SEX_F,2001,34.59,,,R1:3513
BLR,SDG_0861_SEX_RT,BA:13362,SEX_T,2022,10.19,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,BA:13362,SEX_M,2022,9.91,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,BA:13362,SEX_F,2022,10.49,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,BA:13362,SEX_T,2021,7.73,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,BA:13362,SEX_M,2021,8.19,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,BA:13362,SEX_F,2021,7.24,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,BA:13362,SEX_T,2020,9.18,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,BA:13362,SEX_M,2020,9.99,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,BA:13362,SEX_F,2020,8.32,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,BA:13362,SEX_T,2019,9.25,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,BA:13362,SEX_M,2019,10.25,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,BA:13362,SEX_F,2019,8.18,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,BA:13362,SEX_T,2018,6.2,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,BA:13362,SEX_M,2018,6.9,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,BA:13362,SEX_F,2018,5.47,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,BA:13362,SEX_T,2017,7.11,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,BA:13362,SEX_M,2017,7.6,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,BA:13362,SEX_F,2017,6.59,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,BA:13362,SEX_T,2016,8.05,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,BA:13362,SEX_M,2016,8.53,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,BA:13362,SEX_F,2016,7.55,,,R1:3513_T3:104
BLR,SDG_0861_SEX_RT,AA:483,SEX_T,2009,12.08,,,
BLR,SDG_0861_SEX_RT,AA:483,SEX_M,2009,10.5,,,
BLR,SDG_0861_SEX_RT,AA:483,SEX_F,2009,13.76,,,
BLZ,SDG_0861_SEX_RT,BA:934,SEX_T,2021,30.25,B,I11:264,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_M,2021,18.99,B,I11:264,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_F,2021,41.31,B,I11:264,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_T,2019,24.88,,,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_M,2019,14.7,,,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_F,2019,34.82,,,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_T,2017,27.38,,,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_M,2017,14.85,,,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_F,2017,39.51,,,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_T,2016,27.38,,,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_M,2016,15.03,,,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_F,2016,39.35,,,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_T,2015,27.68,,,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_M,2015,14.02,,,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_F,2015,40.99,,,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_T,2014,27.79,,,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_M,2014,14.7,,,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_F,2014,40.42,,,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_T,2013,27.93,B,I11:264,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_M,2013,14.11,B,I11:264,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_F,2013,41.57,B,I11:264,R1:3513
BLZ,SDG_0861_SEX_RT,BA:934,SEX_T,2012,11.95,,,S3:15_T3:2479
BLZ,SDG_0861_SEX_RT,BA:934,SEX_M,2012,10.14,,,S3:15_T3:2479
BLZ,SDG_0861_SEX_RT,BA:934,SEX_F,2012,13.72,,,S3:15_T3:2479
BMU,SDG_0861_SEX_RT,AA:26,SEX_T,2010,6.79,,,S5:40
BMU,SDG_0861_SEX_RT,AA:26,SEX_M,2010,8.18,,,S5:40
BMU,SDG_0861_SEX_RT,AA:26,SEX_F,2010,5.48,,,S5:40
BOL,SDG_0861_SEX_RT,BA:74,SEX_T,2022,9.97,,,R1:3513
BOL,SDG_0861_SEX_RT,BA:74,SEX_M,2022,5.66,,,R1:3513
BOL,SDG_0861_SEX_RT,BA:74,SEX_F,2022,14.29,,,R1:3513
BOL,SDG_0861_SEX_RT,BA:74,SEX_T,2021,10.98,B,I11:264,R1:3513
BOL,SDG_0861_SEX_RT,BA:74,SEX_M,2021,6.94,B,I11:264,R1:3513
BOL,SDG_0861_SEX_RT,BA:74,SEX_F,2021,14.98,B,I11:264,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_T,2020,13.7,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_M,2020,9.43,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_F,2020,17.89,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_T,2019,10.24,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_M,2019,4.31,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_F,2019,16.15,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_T,2018,10.83,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_M,2018,4.11,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_F,2018,17.55,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_T,2017,11.58,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_M,2017,5.01,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_F,2017,18.08,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_T,2016,10.79,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_M,2016,4.7,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_F,2016,16.48,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_T,2015,14.56,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_M,2015,6.79,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_F,2015,22.18,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_T,2014,11.16,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_M,2014,3.76,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_F,2014,18.27,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_T,2013,10.45,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_M,2013,4.12,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_F,2013,16.4,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_T,2012,10.41,,,R1:3513
BOL,SDG_0861_SEX_RT,BB:73,SEX_M,2012,3.42,,,R1:3513
