ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_T,AGE_YTHADULT_YGE15,2006,4.48,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_T,AGE_YTHADULT_Y15-24,2006,8.88,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_T,AGE_YTHADULT_YGE25,2006,4,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_M,AGE_YTHADULT_YGE15,2006,4.14,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_M,AGE_YTHADULT_Y15-24,2006,6.37,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_M,AGE_YTHADULT_YGE25,2006,3.92,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_F,AGE_YTHADULT_YGE15,2006,4.94,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_F,AGE_YTHADULT_Y15-24,2006,11.57,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_F,AGE_YTHADULT_YGE25,2006,4.13,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_T,AGE_YTHADULT_YGE15,2005,5.59,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_T,AGE_YTHADULT_YGE15,2004,5.84,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_T,AGE_YTHADULT_Y15-24,2004,10.85,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_T,AGE_YTHADULT_YGE25,2004,5.3,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_M,AGE_YTHADULT_YGE15,2004,5.57,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_M,AGE_YTHADULT_Y15-24,2004,6.77,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_M,AGE_YTHADULT_YGE25,2004,5.46,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_F,AGE_YTHADULT_YGE15,2004,6.19,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_F,AGE_YTHADULT_Y15-24,2004,15.26,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_F,AGE_YTHADULT_YGE25,2004,5.04,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_T,AGE_YTHADULT_YGE15,2003,5.93,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_T,AGE_YTHADULT_Y15-24,2003,10.19,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_T,AGE_YTHADULT_YGE25,2003,5.48,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_M,AGE_YTHADULT_YGE15,2003,5.76,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_M,AGE_YTHADULT_Y15-24,2003,5.83,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_M,AGE_YTHADULT_YGE25,2003,5.76,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_F,AGE_YTHADULT_YGE15,2003,6.21,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_F,AGE_YTHADULT_Y15-24,2003,15.07,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_F,AGE_YTHADULT_YGE25,2003,5.13,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_T,AGE_YTHADULT_YGE15,2002,5.65,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_T,AGE_YTHADULT_Y15-24,2002,11.25,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_T,AGE_YTHADULT_YGE25,2002,5.07,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_M,AGE_YTHADULT_YGE15,2002,5.56,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_M,AGE_YTHADULT_Y15-24,2002,6.83,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_M,AGE_YTHADULT_YGE25,2002,5.44,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_F,AGE_YTHADULT_YGE15,2002,5.78,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_F,AGE_YTHADULT_Y15-24,2002,16.35,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_F,AGE_YTHADULT_YGE25,2002,4.49,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_T,AGE_YTHADULT_YGE15,2001,3.76,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_T,AGE_YTHADULT_Y15-24,2001,7.73,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_T,AGE_YTHADULT_YGE25,2001,3.29,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_M,AGE_YTHADULT_YGE15,2001,3.68,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_M,AGE_YTHADULT_Y15-24,2001,5.06,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_M,AGE_YTHADULT_YGE25,2001,3.53,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_F,AGE_YTHADULT_YGE15,2001,3.89,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_F,AGE_YTHADULT_Y15-24,2001,10.67,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_F,AGE_YTHADULT_YGE25,2001,2.96,,,,S3:17_S5:356
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_T,AGE_YTHADULT_YGE15,2000,3.7,,,,S3:17_S5:3210
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_M,AGE_YTHADULT_YGE15,2000,3.9,,,,S3:17_S5:3210
SGP,SDG_0852_SEX_AGE_RT,BA:5873,SEX_F,AGE_YTHADULT_YGE15,2000,3.5,,,,S3:17_S5:3210
SHN,SDG_0852_SEX_AGE_RT,EA:8350,SEX_T,AGE_YTHADULT_YGE15,2010,1.99,,,,
SHN,SDG_0852_SEX_AGE_RT,EA:8350,SEX_T,AGE_YTHADULT_YGE15,2008,2.89,,,,
SHN,SDG_0852_SEX_AGE_RT,EA:8350,SEX_T,AGE_YTHADULT_YGE15,2006,4.23,,,,
SHN,SDG_0852_SEX_AGE_RT,EA:8350,SEX_T,AGE_YTHADULT_YGE15,2005,5.21,,,,
SHN,SDG_0852_SEX_AGE_RT,EA:8350,SEX_T,AGE_YTHADULT_YGE15,2004,9.86,,,,
SHN,SDG_0852_SEX_AGE_RT,EA:8350,SEX_T,AGE_YTHADULT_YGE15,2003,13.01,,,,
SLB,SDG_0852_SEX_AGE_RT,BB:14050,SEX_T,AGE_YTHADULT_YGE15,2013,0.694,,,,R1:3513
SLB,SDG_0852_SEX_AGE_RT,BB:14050,SEX_T,AGE_YTHADULT_Y15-24,2013,1.327,,,,R1:3513
SLB,SDG_0852_SEX_AGE_RT,BB:14050,SEX_T,AGE_YTHADULT_YGE25,2013,0.508,,,,R1:3513
SLB,SDG_0852_SEX_AGE_RT,BB:14050,SEX_M,AGE_YTHADULT_YGE15,2013,0.668,,,,R1:3513
SLB,SDG_0852_SEX_AGE_RT,BB:14050,SEX_M,AGE_YTHADULT_Y15-24,2013,1.048,,,,R1:3513
SLB,SDG_0852_SEX_AGE_RT,BB:14050,SEX_M,AGE_YTHADULT_YGE25,2013,0.568,,,,R1:3513
SLB,SDG_0852_SEX_AGE_RT,BB:14050,SEX_F,AGE_YTHADULT_YGE15,2013,0.723,,,,R1:3513
SLB,SDG_0852_SEX_AGE_RT,BB:14050,SEX_F,AGE_YTHADULT_Y15-24,2013,1.593,,,,R1:3513
SLB,SDG_0852_SEX_AGE_RT,BB:14050,SEX_F,AGE_YTHADULT_YGE25,2013,0.438,,,,R1:3513
SLB,SDG_0852_SEX_AGE_RT,AA:1627,SEX_T,AGE_YTHADULT_YGE15,2009,2.02,,,,T2:81
SLB,SDG_0852_SEX_AGE_RT,AA:1627,SEX_M,AGE_YTHADULT_YGE15,2009,2.25,,,,T2:81
SLB,SDG_0852_SEX_AGE_RT,AA:1627,SEX_F,AGE_YTHADULT_YGE15,2009,1.76,,,,T2:81
SLE,SDG_0852_SEX_AGE_RT,BA:1629,SEX_T,AGE_YTHADULT_YGE15,2014,4.678,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BA:1629,SEX_T,AGE_YTHADULT_Y15-24,2014,9.449,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BA:1629,SEX_T,AGE_YTHADULT_YGE25,2014,3.675,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BA:1629,SEX_M,AGE_YTHADULT_YGE15,2014,5.577,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BA:1629,SEX_M,AGE_YTHADULT_Y15-24,2014,14.773,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BA:1629,SEX_M,AGE_YTHADULT_YGE25,2014,4.05,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BA:1629,SEX_F,AGE_YTHADULT_YGE15,2014,3.878,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BA:1629,SEX_F,AGE_YTHADULT_Y15-24,2014,6.104,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BA:1629,SEX_F,AGE_YTHADULT_YGE25,2014,3.316,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BX:15953,SEX_T,AGE_YTHADULT_YGE15,2018,3.193,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BX:15953,SEX_T,AGE_YTHADULT_Y15-24,2018,3.58,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BX:15953,SEX_T,AGE_YTHADULT_YGE25,2018,3.1,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BX:15953,SEX_M,AGE_YTHADULT_YGE15,2018,4.268,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BX:15953,SEX_M,AGE_YTHADULT_Y15-24,2018,4.879,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BX:15953,SEX_M,AGE_YTHADULT_YGE25,2018,4.14,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BX:15953,SEX_F,AGE_YTHADULT_YGE15,2018,2.184,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BX:15953,SEX_F,AGE_YTHADULT_Y15-24,2018,2.586,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BX:15953,SEX_F,AGE_YTHADULT_YGE25,2018,2.077,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BX:15953,SEX_T,AGE_YTHADULT_YGE15,2003,3.879,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BX:15953,SEX_T,AGE_YTHADULT_Y15-24,2003,7.275,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BX:15953,SEX_T,AGE_YTHADULT_YGE25,2003,3.032,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BX:15953,SEX_M,AGE_YTHADULT_YGE15,2003,4.839,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BX:15953,SEX_M,AGE_YTHADULT_Y15-24,2003,8.336,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BX:15953,SEX_M,AGE_YTHADULT_YGE25,2003,4.14,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BX:15953,SEX_F,AGE_YTHADULT_YGE15,2003,3.058,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BX:15953,SEX_F,AGE_YTHADULT_Y15-24,2003,6.613,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,BX:15953,SEX_F,AGE_YTHADULT_YGE25,2003,2.009,,,,R1:3513
SLE,SDG_0852_SEX_AGE_RT,EA:347,SEX_T,AGE_YTHADULT_YGE15,2004,3.42,,,,S3:23_T2:239
SLE,SDG_0852_SEX_AGE_RT,EA:347,SEX_T,AGE_YTHADULT_Y15-24,2004,5.15,,,,S3:23_T2:239
SLE,SDG_0852_SEX_AGE_RT,EA:347,SEX_T,AGE_YTHADULT_YGE25,2004,2.97,,,,S3:23_T2:239
SLE,SDG_0852_SEX_AGE_RT,EA:347,SEX_M,AGE_YTHADULT_YGE15,2004,4.5,,,,S3:23_T2:239
SLE,SDG_0852_SEX_AGE_RT,EA:347,SEX_M,AGE_YTHADULT_Y15-24,2004,7.27,,,,S3:23_T2:239
SLE,SDG_0852_SEX_AGE_RT,EA:347,SEX_M,AGE_YTHADULT_YGE25,2004,3.91,,,,S3:23_T2:239
SLE,SDG_0852_SEX_AGE_RT,EA:347,SEX_F,AGE_YTHADULT_YGE15,2004,2.26,,,,S3:23_T2:239
SLE,SDG_0852_SEX_AGE_RT,EA:347,SEX_F,AGE_YTHADULT_Y15-24,2004,3.5,,,,S3:23_T2:239
SLE,SDG_0852_SEX_AGE_RT,EA:347,SEX_F,AGE_YTHADULT_YGE25,2004,1.86,,,,S3:23_T2:239
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_T,AGE_YTHADULT_YGE15,2007,6.41,,C6:1058,,S3:23_T2:239
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_T,AGE_YTHADULT_Y15-24,2007,11.44,,C6:1058,,S3:23_T2:239
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_T,AGE_YTHADULT_YGE25,2007,5.01,,,,S3:23_T2:239
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_M,AGE_YTHADULT_YGE15,2007,8.3,,C6:1058,,S3:23_T2:239
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_M,AGE_YTHADULT_Y15-24,2007,13.03,,C6:1058,,S3:23_T2:239
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_M,AGE_YTHADULT_YGE25,2007,6.75,,,,S3:23_T2:239
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_F,AGE_YTHADULT_YGE15,2007,3.73,,C6:1058,,S3:23_T2:239
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_F,AGE_YTHADULT_Y15-24,2007,8.29,,C6:1058,,S3:23_T2:239
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_F,AGE_YTHADULT_YGE25,2007,2.76,,,,S3:23_T2:239
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_T,AGE_YTHADULT_YGE15,2006,6.57,,C6:2289,,S3:23
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_M,AGE_YTHADULT_YGE15,2006,8.45,,C6:2289,,S3:23
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_F,AGE_YTHADULT_YGE15,2006,3.9,,C6:2289,,S3:23
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_T,AGE_YTHADULT_YGE15,2004,6.8,,C6:2289,,S3:23
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_M,AGE_YTHADULT_YGE15,2004,8.7,,C6:2289,,S3:23
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_F,AGE_YTHADULT_YGE15,2004,3.8,,C6:2289,,S3:23
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_T,AGE_YTHADULT_YGE15,2003,6.9,,C6:2289,,S3:23
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_M,AGE_YTHADULT_YGE15,2003,9.2,,C6:2289,,S3:23
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_F,AGE_YTHADULT_YGE15,2003,3.5,,C6:2289,,S3:23
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_T,AGE_YTHADULT_YGE15,2002,6.2,,C6:2289,,S3:23
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_M,AGE_YTHADULT_YGE15,2002,8.1,,C6:2289,,S3:23
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_F,AGE_YTHADULT_YGE15,2002,3.5,,C6:2289,,S3:23
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_T,AGE_YTHADULT_YGE15,2001,6.96,,C6:2289,,S3:23
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_M,AGE_YTHADULT_YGE15,2001,8.11,,C6:2289,,S3:23
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_F,AGE_YTHADULT_YGE15,2001,5.22,,C6:2289,,S3:23
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_T,AGE_YTHADULT_YGE15,2000,6.96,,C6:2289,,S3:23
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_M,AGE_YTHADULT_YGE15,2000,9.05,,C6:2289,,S3:23
SLV,SDG_0852_SEX_AGE_RT,BA:1635,SEX_F,AGE_YTHADULT_YGE15,2000,3.74,,C6:2289,,S3:23
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_YGE15,2022,2.999,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_Y15-24,2022,7.701,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_YGE25,2022,2.017,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_YGE15,2022,2.783,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_Y15-24,2022,5.673,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_YGE25,2022,2.109,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_YGE15,2022,3.295,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_Y15-24,2022,11.194,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_YGE25,2022,1.896,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_YGE15,2021,4.327,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_Y15-24,2021,9.988,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_YGE25,2021,3.055,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_YGE15,2021,4.017,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_Y15-24,2021,7.76,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_YGE25,2021,3.077,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_YGE15,2021,4.757,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_Y15-24,2021,13.891,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_YGE25,2021,3.025,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_YGE15,2020,5.008,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_Y15-24,2020,11.243,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_YGE25,2020,3.55,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_YGE15,2020,4.715,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_Y15-24,2020,9.378,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_YGE25,2020,3.506,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_YGE15,2020,5.421,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_Y15-24,2020,14.504,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_YGE25,2020,3.609,,,,R1:3513
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_YGE15,2019,4.17,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_Y15-24,2019,9.952,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_YGE25,2019,2.849,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_YGE15,2019,4.018,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_Y15-24,2019,8.28,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_YGE25,2019,2.948,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_YGE15,2019,4.383,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_Y15-24,2019,12.82,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_YGE25,2019,2.717,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_YGE15,2018,4.006,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_Y15-24,2018,9.605,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_YGE25,2018,2.688,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_YGE15,2018,4.187,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_Y15-24,2018,8.411,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_YGE25,2018,3.092,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_YGE15,2018,3.748,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_Y15-24,2018,11.676,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_YGE25,2018,2.138,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_YGE15,2017,4.385,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_Y15-24,2017,10.064,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_YGE25,2017,2.999,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_YGE15,2017,4.654,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_Y15-24,2017,8.846,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_YGE25,2017,3.514,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_YGE15,2017,4.003,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_Y15-24,2017,12.224,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_YGE25,2017,2.305,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_YGE15,2016,4.418,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_Y15-24,2016,9.798,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_YGE25,2016,3.102,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_YGE15,2016,4.828,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_Y15-24,2016,9.647,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_YGE25,2016,3.499,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_YGE15,2016,3.849,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_Y15-24,2016,10.065,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_YGE25,2016,2.58,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_YGE15,2015,3.998,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_Y15-24,2015,8.924,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_YGE25,2015,2.785,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_YGE15,2015,4.37,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_Y15-24,2015,8.298,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_M,AGE_YTHADULT_YGE25,2015,3.261,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_YGE15,2015,3.469,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_Y15-24,2015,10.109,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_F,AGE_YTHADULT_YGE25,2015,2.151,,,,R1:3513_T2:85
SLV,SDG_0852_SEX_AGE_RT,BX:461,SEX_T,AGE_YTHADULT_YGE15,2014,4.154,,,,R1:3513_T2:85
